Appid,Title,Early Access,Steam Release Date,Price (USD),Adj. review %,Filtered Reviews,All Reviews,Peak CCU,#Followers,PlayTracker rank,Top seller rank,Adj. review %,Metacritic,Opencritic,Hidden gem,Price (USD),Boxleiter Score (80),Gross Revenue,Company Revenue
849690,Ghost Mountain Roller Coaster,Not current E.A.; former unknown,2018-05-09,2.99,-1,0,7,2,33,,14658,-1,-1,,-1,299,0,$0.00,0
849860,The Risen Dead VR,Current E.A.,2018-07-26,9.99,-1,0,7,5,274,,-1,-1,-1,,-1,999,0,$0.00,0
849870,Virtual Pirate VR,Not current E.A.; former unknown,2018-07-16,9.99,-1,0,3,27,40,,-1,-1,-1,,-1,999,0,$0.00,0
850030,Crime Scene:Reconstruction of crime,Current E.A.,1970-01-01,0,-1,0,-1,-1,140,,-1,-1,-1,,-1,0,0,$0.00,0
850500,Slum Ball VR Tournament,Not current E.A.; former unknown,2018-05-16,14.99,-1,0,42,370,2849,10628,-1,-1,-1,,-1,1499,0,$0.00,0
850550,World of Virtual Reality VR,Not current E.A.; former unknown,2018-07-06,5.99,-1,0,3,1,47,,-1,-1,-1,,-1,599,0,$0.00,0
850970,Plunker,Not current E.A.; former unknown,2020-09-21,9.99,-1,0,1,-1,27,,-1,-1,-1,,-1,999,0,$0.00,0
851040,Darkest Mana : Master of the Table,Not current E.A.; former unknown,2018-05-31,9.99,-1,0,2,2,71,,-1,-1,-1,,-1,999,0,$0.00,0
851250,Sleeping Dawn VR,Not current E.A.; former unknown,2018-09-28,7.99,-1,0,11,5,101,,-1,-1,-1,,-1,799,0,$0.00,0
851770,Number Hunt,Not current E.A.; former unknown,2018-12-21,11.99,-1,0,1,5,102,,-1,-1,-1,,-1,1199,0,$0.00,0
639270,Operation Warcade VR,Former E.A.,2017-08-04,19.99,87.0029,225,249,48,-1,20006,5735,87.0029,-1,,0.920891,1999,18000,"$359,820.00",251874
587580,Nature Treks VR,Former E.A.,2017-05-04,9.99,79.4377,224,235,139,1634,20390,3895,79.4377,-1,,0.821375,999,17920,"$179,020.80",125314.56
382360,John Wick Chronicles,Not current E.A.; former unknown,2017-02-09,0,60.9949,223,252,136,3602,17848,10497,60.9949,57,,0.501979,,17840,$0.00,0
529670,The Bellows,Not current E.A.; former unknown,2016-09-13,0,77.2168,223,223,87,776,6356,-1,77.2168,-1,,0.789785,0,17840,$0.00,0
494810,VR: Vacate the Room (Virtual Reality Escape),Former E.A.,2016-07-15,3.99,77.1494,222,232,20,1092,18484,14373,77.1494,-1,,0.788806,399,17760,"$70,862.40",49603.68
542770,Castle Must Be Mine,Former E.A.,2018-07-13,15.99,83.5425,219,229,13,1723,22418,11704,83.5425,-1,,0.876774,1599,17520,"$280,144.80",196101.36
482390,The Night Cafe: A VR Tribute to Vincent Van Gogh,Not current E.A.; former unknown,2016-06-03,0,86.1086,219,219,33,937,8113,-1,86.1086,-1,,0.909694,0,17520,$0.00,0
716260,Guns'n'Stories: Preface VR,Not current E.A.; former unknown,2017-10-26,0,76.944,219,219,412,1140,10023,-1,76.944,-1,,0.785816,0,17520,$0.00,0
1133320,Westworld Awakening,Not current E.A.; former unknown,2019-08-20,29.99,76.2893,215,219,23,4578,18756,9162,76.2893,-1,,0.77621,2999,17200,"$515,828.00",361079.6
1015610,THE LAST PLAYER:VR Battle Royale,Current E.A.,2019-08-07,19.99,68.9949,213,240,46,1982,23655,11645,68.9949,-1,,0.659795,1999,17040,"$340,629.60",238440.72
939000,Crisis VRigade,Former E.A.,2020-02-11,9.99,74.637,213,229,38,1179,15806,4274,74.637,-1,,0.751422,999,17040,"$170,229.60",119160.72
346460,Vector 36,Former E.A.,2017-01-25,24.99,73.8001,212,228,27,3442,21890,13748,73.8001,-1,,0.738549,2499,16960,"$423,830.40",296681.28
410570,Gunjack,Not current E.A.; former unknown,2016-04-05,4.99,72.9559,211,221,27,1859,19269,11164,72.9559,-1,,0.725332,499,16880,"$84,231.20",58961.84
454140,First Person Tennis - The Real Tennis Simulator,Former E.A.,2019-04-11,19.99,81.1977,209,224,93,2172,22781,2169,81.1977,-1,,0.845574,1999,16720,"$334,232.80",233962.96
259510,Shufflepuck Cantina Deluxe,Not current E.A.; former unknown,2013-12-06,9.99,79.2217,208,511,3853,-1,3311,-1,79.2217,-1,,0.818357,999,16640,"$166,233.60",116363.52
995230,FREEDIVER: Triton Down,Not current E.A.; former unknown,2019-05-30,8.99,78.773,207,221,32,1064,22101,8009,78.773,-1,,0.812049,899,16560,"$148,874.40",104212.08
1400510,"Castle Rock Beach, West Australia",Not current E.A.; former unknown,2020-09-26,0,77.6143,207,207,28,986,,9698,77.6143,-1,,0.795531,0,16560,$0.00,0
584930,Conductor,Not current E.A.; former unknown,2017-05-02,9.99,85.6912,206,227,14,876,15872,13221,85.6912,-1,,0.904421,999,16480,"$164,635.20",115244.64
567130,Boogeyman 2,Not current E.A.; former unknown,2017-02-07,4.99,73.9664,205,229,16,1346,12757,6347,73.9664,-1,,0.741125,499,16400,"$81,836.00",57285.2
1045080,Curious Cases,Not current E.A.; former unknown,2019-04-04,6.99,71.5305,204,230,49,1475,18907,2709,71.5305,-1,,0.702452,699,16320,"$114,076.80",79853.76
436230,Detached,Former E.A.,2017-05-18,24.99,61.8513,202,241,57,6745,18521,-1,61.8513,67,,0.521163,2499,16160,"$403,838.40",282686.88
513490,1943 Berlin Blitz,Not current E.A.; former unknown,2018-10-03,0,83.9738,202,202,28,590,31130,-1,83.9738,-1,,0.882393,0,16160,$0.00,0
598070,Nevrosa: Prelude,Not current E.A.; former unknown,2017-02-23,0,80.8134,202,202,27,1216,10551,-1,80.8134,-1,,0.84035,0,16160,$0.00,0
1121310,ViRo Playspace,Current E.A.,2019-09-13,0,48.2141,201,201,18,3035,17326,4224,48.2141,-1,,-1,0,16080,$0.00,0
357670,Home Improvisation: Furniture Sandbox,Former E.A.,2016-07-28,9.99,64.2193,199,221,54,3472,17188,8152,64.2193,-1,,0.570859,999,15920,"$159,040.80",111328.56
457580,The Visitor,Not current E.A.; former unknown,2016-03-30,0,70.628,199,199,8,542,14299,-1,70.628,-1,,0.687573,0,15920,$0.00,0
512080,Fancy Skiing VR,Not current E.A.; former unknown,2016-08-09,6.99,68.1085,198,218,1142,1153,12693,5899,68.1085,-1,,0.644216,699,15840,"$110,721.60",77505.12
1016860,Boiling Steel,Former E.A.,2020-03-05,5.99,78.503,197,232,7,1510,21896,3670,78.503,-1,,0.808231,599,15760,"$94,402.40",66081.68
895200,SWORDS of GARGANTUA,Not current E.A.; former unknown,2019-06-06,24.99,65.8419,196,211,81,2218,19304,2716,65.8419,-1,,0.602551,2499,15680,"$391,843.20",274290.24
543390,Aeon,Not current E.A.; former unknown,2017-05-22,14.99,67.4667,196,218,55,-1,20104,12653,67.4667,-1,,0.632697,1499,15680,"$235,043.20",164530.24
422860,Holodance,Former E.A.,2020-02-28,19.99,78.2946,194,208,17,-1,20829,8760,78.2946,-1,,0.805271,1999,15520,"$310,244.80",217171.36
605830,Organ Quarter,Not current E.A.; former unknown,2017-10-19,24.99,81.5751,194,210,11,1707,21573,12354,81.5751,-1,,0.850673,2499,15520,"$387,844.80",271491.36
584170,Freedom Locomotion VR,Not current E.A.; former unknown,2017-03-13,0,80.696,193,193,34,807,10906,-1,80.696,-1,,0.838747,0,15440,$0.00,0
403590,Klepto,Current E.A.,2016-06-30,12.99,32.9009,193,213,18,3320,22892,11927,32.9009,-1,,-1,1299,15440,"$200,565.60",140395.92
631900,Airtone,Not current E.A.; former unknown,2017-06-08,29.99,84.7766,192,197,30,1220,22829,7710,84.7766,-1,,0.892758,2999,15360,"$460,646.40",322452.48
704360,SACRALITH : The Archer`s Tale,Not current E.A.; former unknown,2018-05-17,9.99,79.2618,190,199,17,2919,21881,1170,79.2618,-1,,0.818919,999,15200,"$151,848.00",106293.6
262750,GoD Factory: Wingmen,Not current E.A.; former unknown,2014-08-29,19.99,60.0326,190,299,731,2981,10367,-1,60.0326,76,76.6667,0.47951,1999,15200,"$303,848.00",212693.6
527160,Cmoar VR Cinema,Not current E.A.; former unknown,2016-09-29,9.99,58.3605,190,195,31,1792,21667,12454,58.3605,-1,,0.43773,999,15200,"$151,848.00",106293.6
458920,Carnival Games® VR,Not current E.A.; former unknown,2016-10-27,19.99,52.0901,190,281,27,670,10008,7268,52.0901,-1,,0.218865,1999,15200,"$303,848.00",212693.6
484350,VRZ: Torment,Former E.A.,2017-05-18,9.99,65.7525,189,237,100,1907,11412,12975,65.7525,-1,,0.600848,999,15120,"$151,048.80",105734.16
810500,PowerBeatsVR - VR Fitness,Former E.A.,2020-11-18,19.99,81.715,189,211,31,1736,21163,892,81.715,-1,,0.852554,1999,15120,"$302,248.80",211574.16
1083650,Super Naughty Maid,Not current E.A.; former unknown,2019-05-31,15.99,69.5331,189,207,13,7072,19165,2905,69.5331,-1,,0.669075,1599,15120,"$241,768.80",169238.16
972740,KOBOLD: Chapter I,Not current E.A.; former unknown,2018-11-14,7.99,73.6391,188,210,21,1009,21095,9843,73.6391,-1,,0.736046,799,15040,"$120,169.60",84118.72
1232570,Paper Beast,Not current E.A.; former unknown,2020-07-24,19.99,87.1471,188,212,34,1708,23777,3898,87.1471,-1,80.3043,0.922683,1999,15040,"$300,649.60",210454.72
565030,Blueshift,Current E.A.,2016-12-21,0,73.6391,188,188,26,753,10644,-1,73.6391,-1,,0.736046,0,15040,$0.00,0
299400,XING: The Land Beyond,Not current E.A.; former unknown,2017-09-21,19.99,79.9066,187,222,37,-1,21047,9126,79.9066,-1,-1,0.827891,1999,14960,"$299,050.40",209335.28
523710,Sword Master VR,Not current E.A.; former unknown,2016-09-23,9.99,65.4836,187,200,25,1050,20712,13847,65.4836,-1,,0.595697,999,14960,"$149,450.40",104615.28
434430,Abbot's Book Demo,Not current E.A.; former unknown,2016-04-04,0,80.755,187,187,17,825,8410,-1,80.755,-1,,0.839552,0,14960,$0.00,0
1086850,Garden of the Sea,Current E.A.,2019-06-10,11.99,79.0582,187,196,43,1341,19265,4641,79.0582,-1,,0.816064,1199,14960,"$179,370.40",125559.28
556640,Gladius | Gladiator VR Sword fighting,Current E.A.,2016-12-21,14.99,69.8066,184,195,23,-1,23389,6305,69.8066,-1,,0.673744,1499,14720,"$220,652.80",154456.96
551690,Counter Fight,Not current E.A.; former unknown,2016-11-14,7.99,74.4501,183,186,83,1301,19767,8484,74.4501,-1,,0.748567,799,14640,"$116,973.60",81881.52
1103860,The Wizards - Dark Times,Not current E.A.; former unknown,2020-06-04,24.99,74.4501,183,202,42,3324,21837,2836,74.4501,83,,0.748567,2499,14640,"$365,853.60",256097.52
898580,Premium Bowling,Former E.A.,2019-10-18,19.99,83.925,182,194,29,872,22493,4246,83.925,-1,,0.881759,1999,14560,"$291,054.40",203738.08
473910,The Nest,Current E.A.,2016-06-14,0,60.0035,182,182,39,1728,15621,-1,60.0035,-1,,0.478813,0,14560,$0.00,0
1103880,Bullet Roulette VR,Former E.A.,2020-09-10,7.99,79.0704,181,219,32,786,19469,2566,79.0704,-1,,0.816235,799,14480,"$115,695.20",80986.64
1001140,Angry Birds VR: Isle of Pigs,Not current E.A.; former unknown,2019-02-07,14.99,78.9994,180,196,324,1535,21452,3179,78.9994,78,75.4444,0.815238,1499,14400,"$215,856.00",151099.2
342190,Skyworld,Not current E.A.; former unknown,2017-10-17,24.99,74.1661,180,209,51,5675,19221,12369,74.1661,-1,72,0.744207,2499,14400,"$359,856.00",251899.2
436490,Firebird - La Peri,Former E.A.,2016-08-19,3.99,74.1661,180,202,10,1491,15520,-1,74.1661,-1,,0.744207,399,14400,"$57,456.00",40219.2
673450,TimeLock VR,Not current E.A.; former unknown,2017-08-09,0.99,69.6532,179,225,26,319,9060,4772,69.6532,-1,,0.671129,99,14320,"$14,176.80",9923.76
720300,Toran,Not current E.A.; former unknown,2019-04-18,0,84.6264,178,178,58,781,,-1,84.6264,-1,,0.890827,0,14240,$0.00,0
414120,Modbox,Current E.A.,2016-04-05,14.99,80.5671,177,194,33,3887,17291,3695,80.5671,-1,,0.836985,1499,14160,"$212,258.40",148580.88
796860,Police Enforcement VR : 1-King-27,Current E.A.,2018-06-08,8.99,33.2662,177,191,19,1170,,5587,33.2662,-1,,-1,899,14160,"$127,298.40",89108.88
433600,A Legend of Luca,Not current E.A.; former unknown,2016-04-05,9.99,71.8699,175,202,16,2863,19080,-1,71.8699,-1,,0.707968,999,14000,"$139,860.00",97902
502710,The Last Sniper VR,Not current E.A.; former unknown,2016-08-03,7.99,61.0477,175,181,17,1324,19313,14140,61.0477,-1,,0.503183,799,14000,"$111,860.00",78302
657010,Lucky Night: Texas Hold'em VR,Not current E.A.; former unknown,2017-07-26,0,73.6736,175,175,26,753,12508,-1,73.6736,-1,,0.736584,0,14000,$0.00,0
649890,Caliban Below,Not current E.A.; former unknown,2018-06-19,0,84.4959,175,175,13,1773,,-1,84.4959,-1,,0.889147,0,14000,$0.00,0
1212940,Ayahuasca,Not current E.A.; former unknown,2020-01-15,12.99,77.281,175,185,9,1112,23731,5367,77.281,-1,,0.790716,1299,14000,"$181,860.00",127302
451010,Kittypocalypse,Not current E.A.; former unknown,2016-08-15,14.99,81.2784,174,183,22,1364,21665,-1,81.2784,-1,,0.846666,1499,13920,"$208,660.80",146062.56
1081610,SILICON RISING,Current E.A.,2020-02-13,19.99,65.4125,174,203,7,1790,23351,-1,65.4125,-1,,0.594329,1999,13920,"$278,260.80",194782.56
953840,Apollo 11 VR HD,Not current E.A.; former unknown,2018-11-23,9.99,72.5581,173,182,176,1060,19620,4880,72.5581,-1,,0.719021,999,13840,"$138,261.60",96783.12
861400,Nefertari: Journey to Eternity,Not current E.A.; former unknown,2018-06-28,0,84.4068,173,173,25,744,,-1,84.4068,-1,,0.887998,0,13840,$0.00,0
490490,Blasters of the Universe,Former E.A.,2017-08-31,14.99,80.3053,173,221,22,741,10675,-1,80.3053,-1,,0.833392,1499,13840,"$207,461.60",145223.12
398180,Euclidean,Not current E.A.; former unknown,2015-09-25,4.99,62.3702,172,231,24,1949,7561,11225,62.3702,62,53.3333,0.532449,499,13760,"$68,662.40",48063.68
410390,Warhammer: Vermintide VR - Hero Trials,Not current E.A.; former unknown,2016-12-20,0,58.2468,172,172,31,839,9887,-1,58.2468,-1,,0.434743,0,13760,$0.00,0
841460,The Great C,Not current E.A.; former unknown,2018-10-08,5.99,82.0709,172,186,10,898,21861,11463,82.0709,-1,,0.857325,599,13760,"$82,422.40",57695.68
668430,V-Racer Hoverbike,Current E.A.,2018-04-13,19.99,81.1545,172,186,60,2318,23289,5580,81.1545,-1,,0.844988,1999,13760,"$275,062.40",192543.68
420840,BLARP!,Not current E.A.; former unknown,2016-04-04,2.99,84.316,171,174,9,308,20388,-1,84.316,-1,,0.886826,299,13680,"$40,903.20",28632.24
364630,AirMech Command,Not current E.A.; former unknown,2017-03-08,9.99,63.8932,170,179,38,-1,19811,12528,63.8932,-1,,0.564276,999,13600,"$135,864.00",95104.8
726250,Unknightly,Current E.A.,2017-11-30,19.99,78.7127,170,178,10,2022,22378,14051,78.7127,-1,,0.811198,1999,13600,"$271,864.00",190304.8
963400,SCP: Blackout,Current E.A.,2019-08-09,19.99,68.8578,169,196,39,7175,22280,3569,68.8578,-1,,0.65741,1999,13520,"$270,264.80",189185.36
393750,P·O·L·L·E·N,Not current E.A.; former unknown,2016-04-19,9.99,58.4271,168,187,92,3706,19071,-1,58.4271,-1,,0.43947,999,13440,"$134,265.60",93985.92
751300,Alice Mystery Garden,Not current E.A.; former unknown,2017-12-20,4.99,84.1766,168,172,15,1053,22055,10258,84.1766,-1,,0.885022,499,13440,"$67,065.60",46945.92
396060,The Rose and I,Not current E.A.; former unknown,2016-04-05,0,79.4217,167,167,11,667,8578,-1,79.4217,-1,,0.821152,0,13360,$0.00,0
503630,INVASION!,Not current E.A.; former unknown,2016-10-12,0,79.4217,167,167,38,630,9494,-1,79.4217,-1,,0.821152,0,13360,$0.00,0
541930,Panoptic,Former E.A.,2020-10-08,16.99,85.028,166,172,92,2573,21729,2520,85.028,-1,,0.895978,1699,13280,"$225,627.20",157939.04
1365940,Eye of the Temple: First Steps,Not current E.A.; former unknown,2020-08-27,0,85.9747,166,166,20,565,,-1,85.9747,-1,,0.908005,0,13280,$0.00,0
412790,Adventure Time: Magic Man's Head Games,Not current E.A.; former unknown,2016-04-05,4.99,69.6246,164,173,11,1218,19480,7687,69.6246,-1,,0.670641,499,13120,"$65,468.80",45828.16
1040430,Adventure Climb VR,Not current E.A.; former unknown,2019-04-16,0,67.2314,164,164,164,700,29883,-1,67.2314,-1,,0.62842,0,13120,$0.00,0
1097620,Fast and Low,Current E.A.,2019-06-20,20.99,74.3079,163,178,25,832,,2205,74.3079,-1,,0.746386,2099,13040,"$273,709.60",191596.72
468820,Titans of Space PLUS,Former E.A.,2019-12-19,9.99,83.4534,163,177,20,-1,22881,7789,83.4534,-1,,0.875609,999,13040,"$130,269.60",91188.72
1094060,Escape First 2,Not current E.A.; former unknown,2019-06-20,5.99,56.777,162,181,98,736,19950,3602,56.777,-1,,0.394101,599,12960,"$77,630.40",54341.28
591680,Taphouse VR,Former E.A.,2018-09-27,0,82.9167,162,162,59,507,11454,-1,82.9167,-1,,0.868557,0,12960,$0.00,0
611120,IKEA VR Pancake Kitchen,Not current E.A.; former unknown,2017-05-29,0,59.7924,160,160,20,1047,11219,-1,59.7924,-1,,0.473733,0,12800,$0.00,0
431120,Tethered,Not current E.A.; former unknown,2017-02-27,18.99,75.3608,159,169,36,3597,20063,7442,75.3608,-1,,0.76238,1899,12720,"$241,552.80",169086.96
749960,Townsmen VR,Current E.A.,2018-02-08,9.99,61.3919,158,187,33,1883,16306,10718,61.3919,-1,,0.510961,999,12640,"$126,273.60",88391.52
1187330,Tower Tag,Current E.A.,2020-05-28,14.99,80.2133,158,259,55,995,17434,5007,80.2133,-1,,0.832125,1499,12640,"$189,473.60",132631.52
686340,Insanity VR: Last Score,Not current E.A.; former unknown,2017-08-15,0,77.1514,157,157,36,947,11694,-1,77.1514,-1,,0.788835,0,12560,$0.00,0
570420,X Rebirth VR Edition,Former E.A.,2017-12-07,39.99,60.7111,157,204,90,2795,22674,12425,60.7111,-1,,0.495458,3999,12560,"$502,274.40",351592.08
741430,Titanic VR,Former E.A.,2018-08-16,19.99,73.9438,155,177,63,1733,20799,4055,73.9438,-1,,0.740775,1999,12400,"$247,876.00",173513.2
429830,Unseen Diplomacy,Not current E.A.; former unknown,2016-04-04,2.99,80.2779,152,153,8,1163,19788,13063,80.2779,-1,,0.833015,299,12160,"$36,358.40",25450.88
851960,Acrophobia,Not current E.A.; former unknown,2019-02-28,2.99,-1,0,-1,-1,14,29494,-1,-1,-1,,-1,299,0,$0.00,0
852190,10 seconds,Not current E.A.; former unknown,2018-07-16,4.99,-1,0,5,2,34,,-1,-1,-1,,-1,499,0,$0.00,0
852450,The Stray Cat,Not current E.A.; former unknown,2018-05-10,0,-1,0,7,11,162,16529,-1,-1,-1,,-1,0,0,$0.00,0
852570,A Tale of Pirates: a Dummy Mutiny,Not current E.A.; former unknown,2018-05-23,3.99,-1,0,3,1,31,26701,-1,-1,-1,,-1,399,0,$0.00,0
852590,Alone In The Forest VR,Not current E.A.; former unknown,2018-05-17,2.99,-1,0,3,1,30,,-1,-1,-1,,-1,299,0,$0.00,0
852760,D.F.R.: The Light VR,Not current E.A.; former unknown,2018-05-14,0.99,-1,0,1,1,28,28800,-1,-1,-1,,-1,99,0,$0.00,0
852860,Towards a perilous journey,Not current E.A.; former unknown,2018-07-23,0,-1,0,3,1,14,,-1,-1,-1,,-1,0,0,$0.00,0
853120,Iron Ground,Not current E.A.; former unknown,2018-06-21,9.99,-1,0,8,3,174,,-1,-1,-1,,-1,999,0,$0.00,0
853830,Great Mountain Experience,Not current E.A.; former unknown,2018-05-31,0.99,-1,0,11,2,41,16106,-1,-1,-1,,-1,99,0,$0.00,0
854330,Lost in Spice,Not current E.A.; former unknown,2018-06-07,0,-1,0,6,3,44,17353,-1,-1,-1,,-1,0,0,$0.00,0
855390,Ryte - The Eye of Atlantis,Not current E.A.; former unknown,2021-01-27,0,-1,0,-1,-1,112,,-1,-1,-1,,-1,0,0,$0.00,0
855800,Trek: Travel Around the World,Not current E.A.; former unknown,2018-07-13,8.99,-1,0,6,1,95,30955,-1,-1,-1,,-1,899,0,$0.00,0
856050,Conjury of Nature,Not current E.A.; former unknown,2018-05-18,2.49,-1,0,-1,-1,15,,-1,-1,-1,,-1,249,0,$0.00,0
856080,Mind Labyrinth VR Dreams,Not current E.A.; former unknown,2018-10-14,24.99,-1,0,15,1,-1,,-1,-1,-1,,-1,2499,0,$0.00,0
856160,STAR BARON – VR BEAST COMBAT GAME,Current E.A.,2018-07-07,9.99,-1,0,2,3,105,,-1,-1,-1,,-1,999,0,$0.00,0
857740,Ludicrous Speed,Current E.A.,2018-06-05,6.99,-1,0,6,2,77,26710,13946,-1,-1,,-1,699,0,$0.00,0
857890,RuneTech,Current E.A.,2019-05-31,4.99,-1,0,8,3,49,20214,-1,-1,-1,,-1,499,0,$0.00,0
858090,Spellcastia,Current E.A.,2019-02-12,14.99,-1,0,-1,2,44,,-1,-1,-1,,-1,1499,0,$0.00,0
858560,Tet VR,Current E.A.,2018-10-10,4.99,-1,0,-1,1,19,,-1,-1,-1,,-1,499,0,$0.00,0
859170,Survival,Not current E.A.; former unknown,2018-12-04,14.99,-1,0,1,1,39,,-1,-1,-1,,-1,1499,0,$0.00,0
859560,Escape the Grid VR,Current E.A.,2018-06-15,9.99,-1,0,6,3,68,,-1,-1,-1,,-1,999,0,$0.00,0
860730,Skinscape,Not current E.A.; former unknown,2018-06-09,0,-1,0,8,136,79,16814,-1,-1,-1,,-1,0,0,$0.00,0
861020,Virus,Current E.A.,2018-06-08,0.99,-1,0,-1,1,21,,-1,-1,-1,,-1,99,0,$0.00,0
861160,Argos - The most difficult VR game in the world,Not current E.A.; former unknown,2018-05-31,24.99,-1,0,12,3,141,16996,-1,-1,-1,,-1,2499,0,$0.00,0
861240,Paper Valley,Not current E.A.; former unknown,2018-06-06,12.99,-1,0,18,3,196,27023,-1,-1,-1,,-1,1299,0,$0.00,0
862500,Talos VR,Not current E.A.; former unknown,2018-06-08,2.99,-1,0,3,1,64,,-1,-1,-1,,-1,299,0,$0.00,0
863170,Muerte's Arena,Current E.A.,2018-10-21,0,-1,0,2,2,11,,-1,-1,-1,,-1,0,0,$0.00,0
863280,Astraeus,Not current E.A.; former unknown,2018-06-07,14.99,-1,0,9,2,267,,12690,-1,-1,,-1,1499,0,$0.00,0
863660,Sea of memories,Not current E.A.; former unknown,2018-06-01,9.99,-1,0,9,2,108,,-1,-1,-1,,-1,999,0,$0.00,0
863670,Science:The world is in your hands,Current E.A.,2018-06-23,9.99,-1,0,1,1,26,,-1,-1,-1,,-1,999,0,$0.00,0
863700,RoboCats,Not current E.A.; former unknown,2021-11-15,0,-1,0,-1,-1,19,,-1,-1,-1,,-1,0,0,$0.00,0
864360,SAVANNA SHOT VR,Not current E.A.; former unknown,2018-05-29,13.99,-1,0,2,2,52,,-1,-1,-1,,-1,1399,0,$0.00,0
864850,Permission VR,Not current E.A.; former unknown,2018-08-24,2.99,-1,0,3,1,18,,-1,-1,-1,,-1,299,0,$0.00,0
864960,Drops: Rhythm Garden,Not current E.A.; former unknown,2018-06-07,6.99,-1,0,3,2,44,,-1,-1,-1,,-1,699,0,$0.00,0
865150,安全教育,Not current E.A.; former unknown,2018-06-03,199.99,-1,0,-1,1,139,,-1,-1,-1,,-1,19999,0,$0.00,0
865170,Heavenly Duels,Current E.A.,2018-07-20,19.99,-1,0,4,3,60,,-1,-1,-1,,-1,1999,0,$0.00,0
866200,TimeCluster,Not current E.A.; former unknown,2018-07-18,13.99,-1,0,-1,1,13,,-1,-1,-1,,-1,1399,0,$0.00,0
867750,Gull Kebap VR,Not current E.A.; former unknown,2018-06-13,0,-1,0,4,2,13,,-1,-1,-1,,-1,0,0,$0.00,0
868240,FINSummerVR,Not current E.A.; former unknown,2018-06-27,5.99,-1,0,4,1,34,,-1,-1,-1,,-1,599,0,$0.00,0
868560,Fly Killer VR,Not current E.A.; former unknown,2018-06-10,1.99,-1,0,7,1,22,,-1,-1,-1,,-1,199,0,$0.00,0
868950,Absolute VR Experiences,Not current E.A.; former unknown,2018-09-05,5.99,-1,0,4,1,41,,-1,-1,-1,,-1,599,0,$0.00,0
869600,On Your Mark,Not current E.A.; former unknown,2019-06-28,14.99,-1,0,-1,-1,11,,-1,-1,-1,,-1,1499,0,$0.00,0
871290,Shepard Fairey VR - DAMAGED,Not current E.A.; former unknown,2018-10-14,4.99,-1,0,5,2,47,,-1,-1,-1,,-1,499,0,$0.00,0
872140,The Eye Of Modern Mali,Not current E.A.; former unknown,2018-06-29,0,-1,0,-1,-1,13,,-1,-1,-1,,-1,0,0,$0.00,0
872330,Wizard Street,Not current E.A.; former unknown,2018-06-12,0.99,-1,0,7,1,51,23176,-1,-1,-1,,-1,99,0,$0.00,0
872390,Rise of the Titan,Not current E.A.; former unknown,2020-12-31,0,-1,0,-1,-1,259,,-1,-1,-1,,-1,0,0,$0.00,0
872530,Korean Scary Folk Tales VR : The Forbidden Book,Not current E.A.; former unknown,2018-06-15,0,-1,0,10,5,111,,-1,-1,-1,,-1,0,0,$0.00,0
874090,Living with Jaguars,Not current E.A.; former unknown,2018-06-20,4.99,-1,0,3,2,90,,-1,-1,-1,,-1,499,0,$0.00,0
874440,Border Patrol,Not current E.A.; former unknown,1970-01-01,0,-1,0,-1,-1,412,,-1,-1,-1,,-1,0,0,$0.00,0
874630,M.A.D. Cliff - All Quiet On The Bridge,Current E.A.,2019-09-26,1.99,-1,0,-1,-1,266,,14379,-1,-1,,-1,199,0,$0.00,0
874760,GIPHY World VR,Not current E.A.; former unknown,2018-08-30,0,-1,0,15,4,205,,-1,-1,-1,,-1,0,0,$0.00,0
875160,Mall Town,Not current E.A.; former unknown,2019-06-20,11.99,-1,0,9,2,138,,13642,-1,-1,,-1,1199,0,$0.00,0
875640,Escape Artist,Not current E.A.; former unknown,1970-08-31,0,-1,0,-1,-1,47,,-1,-1,-1,,-1,0,0,$0.00,0
876130,Crazy Farm : VRGROUND,Current E.A.,2018-07-17,9.99,-1,0,12,9,49,,-1,-1,-1,,-1,999,0,$0.00,0
876210,Zen Space Flight - VR Showcase,Not current E.A.; former unknown,2018-07-05,1.99,-1,0,3,2,50,,-1,-1,-1,,-1,199,0,$0.00,0
878620,Neotrie VR,Not current E.A.; former unknown,2018-12-07,0,-1,0,6,4,41,,-1,-1,-1,,-1,0,0,$0.00,0
878810,Ashes of the Ark,Not current E.A.; former unknown,2018-06-27,0,-1,0,7,1,101,,-1,-1,-1,,-1,0,0,$0.00,0
879200,KIN,Not current E.A.; former unknown,2019-10-04,14.99,-1,0,6,1,129,,-1,-1,-1,,-1,1499,0,$0.00,0
879920,Trakker,Current E.A.,2018-07-17,9.99,-1,0,2,2,25,,-1,-1,-1,,-1,999,0,$0.00,0
880270,GeoGebra Mixed Reality,Not current E.A.; former unknown,2018-10-12,0,-1,0,6,3,107,,-1,-1,-1,,-1,0,0,$0.00,0
880330,Last Byte Standing,Not current E.A.; former unknown,2018-07-30,14.99,-1,0,-1,1,15,,-1,-1,-1,,-1,1499,0,$0.00,0
880910,Kungfucious - VR Wuxia Kung Fu Simulator,Not current E.A.; former unknown,1970-01-01,0,-1,0,-1,-1,563,,-1,-1,-1,,-1,0,0,$0.00,0
881290,vCoder Labs,Not current E.A.; former unknown,1970-01-01,0,-1,0,-1,-1,27,,-1,-1,-1,,-1,0,0,$0.00,0
